categoria,subcategoria,nombre,sku,descripcion,tallas,imagen_url,disponible,destacado,precio_1,qty_tier2,precio_tier2,qty_tier3,precio_tier3,qty_tier4,precio_tier4,qty_tier5,precio_tier5,qty_minima
Lululemon,Leggings,Yoga Leggins - Lavender - XL,YJ-108,,XL,"https://images.lululemon.com/is/image/lululemon/LW5FBUS_075702_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Midnight Blue - XXS,YJ-109,,XXS,"https://images.lululemon.com/is/image/lululemon/LW5CTES_074060_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Midnight Blue - XS,YJ-110,,XS,"https://images.lululemon.com/is/image/lululemon/LW5CTES_074060_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Midnight Blue - S,YJ-111,,S,"https://images.lululemon.com/is/image/lululemon/LW5CTES_074060_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Midnight Blue - M,YJ-112,,M,"https://images.lululemon.com/is/image/lululemon/LW5CTES_074060_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Midnight Blue - L,YJ-113,,L,"https://images.lululemon.com/is/image/lululemon/LW5CTES_074060_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Midnight Blue - XL,YJ-114,,XL,"https://images.lululemon.com/is/image/lululemon/LW5CTES_074060_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Off-White - XXS,YJ-139,,XXS,https://images.lululemon.com/is/image/lululemon/LW5CTCS_033454_1,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Off-White - XS,YJ-140,,XS,https://images.lululemon.com/is/image/lululemon/LW5CTCS_033454_1,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Off-White - S,YJ-141,,S,https://images.lululemon.com/is/image/lululemon/LW5CTCS_033454_1,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Off-White - M,YJ-142,,M,https://images.lululemon.com/is/image/lululemon/LW5CTCS_033454_1,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Off-White - L,YJ-143,,L,https://images.lululemon.com/is/image/lululemon/LW5CTCS_033454_1,TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Mint Green - XXS,YJ-151,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Mint Green - XS,YJ-152,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Mint Green - S,YJ-153,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Mint Green - M,YJ-154,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Mint Green - L,YJ-155,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Flared Leggins - Black - XXS,YJ-163,,XXS,"https://images.lululemon.com/is/image/lululemon/LW5FG2S_0001_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,TRUE,,,,,,,,,,10
Lululemon,Leggings,Flared Leggins - Black - XS,YJ-164,,XS,"https://images.lululemon.com/is/image/lululemon/LW5FG2S_0001_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,TRUE,,,,,,,,,,10
Lululemon,Leggings,Flared Leggins - Black - S,YJ-165,,S,"https://images.lululemon.com/is/image/lululemon/LW5FG2S_0001_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,TRUE,,,,,,,,,,10
Lululemon,Leggings,Flared Leggins - Black - M,YJ-166,,M,"https://images.lululemon.com/is/image/lululemon/LW5FG2S_0001_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,TRUE,,,,,,,,,,10
Lululemon,Leggings,Flared Leggins - Black - L,YJ-167,,L,"https://images.lululemon.com/is/image/lululemon/LW5FG2S_0001_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,TRUE,,,,,,,,,,10
Lululemon,Leggings,Flared Leggins - Black - XL,YJ-168,,XL,"https://images.lululemon.com/is/image/lululemon/LW5FG2S_0001_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,TRUE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Dark Red & Gold - XXS,YJ-187,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Dark Red & Gold - XS,YJ-188,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Dark Red & Gold - S,YJ-189,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Dark Red & Gold - M,YJ-190,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Dark Red & Gold - L,YJ-191,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Dark Red & Gold - XL,YJ-192,,XL,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Rose & Gold - XXS,YJ-193,,XXS,"https://images.lululemon.com/is/image/lululemon/LW5GI3S_068605_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Rose & Gold - XS,YJ-194,,XS,"https://images.lululemon.com/is/image/lululemon/LW5GI3S_068605_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Rose & Gold - S,YJ-195,,S,"https://images.lululemon.com/is/image/lululemon/LW5GI3S_068605_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Rose & Gold - L,YJ-197,,L,"https://images.lululemon.com/is/image/lululemon/LW5GI3S_068605_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Rose & Gold - XL,YJ-198,,XL,"https://images.lululemon.com/is/image/lululemon/LW5GI3S_068605_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Chinese Red & Gold - XXS,YJ-199,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Chinese Red & Gold - XS,YJ-200,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Chinese Red & Gold - S,YJ-201,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Chinese Red & Gold - M,YJ-202,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Chinese Red & Gold - L,YJ-203,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Chinese Red & Gold - XL,YJ-204,,XL,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Black - XXS,YJ-205,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Black - XS,YJ-206,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Black - S,YJ-207,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Black - M,YJ-208,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Black - L,YJ-209,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Black - XL,YJ-210,,XL,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & White - XXS,YJ-211,,XXS,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & White - XS,YJ-212,,XS,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & White - S,YJ-213,,S,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & White - M,YJ-214,,M,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & White - L,YJ-215,,L,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & White - XL,YJ-216,,XL,https://drive.google.com/file/d/1hu9lx0NwLcITHNtwP5Sb-_kOWhevkJ9I/view?usp=sharing,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Cherry Blossom Pink & Gold - XXS,YJ-217,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Cherry Blossom Pink & Gold - S,YJ-219,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Cherry Blossom Pink & Gold - M,YJ-220,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Cherry Blossom Pink & Gold - L,YJ-221,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Cherry Blossom Pink & Gold - XL,YJ-222,,XL,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Off-White - XXS,YJ-223,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Off-White - XS,YJ-224,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Off-White - S,YJ-225,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Off-White - M,YJ-226,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Off-White - L,YJ-227,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Gold & Off-White - XL,YJ-228,,XL,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Maillard Brown Gold Logo - XXS,YJ-289,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Maillard Brown Gold Logo - XS,YJ-290,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Maillard Brown Gold Logo - S,YJ-291,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Maillard Brown Gold Logo - M,YJ-292,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Maillard Brown Gold Logo - L,YJ-293,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Maillard Brown Gold Logo - XL,YJ-294,,XL,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Light Gray Gold Logo - XXS,YJ-295,,XXS,"https://images.lululemon.com/is/image/lululemon/LW5DKHS_047780_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Light Gray Gold Logo - XS,YJ-296,,XS,"https://images.lululemon.com/is/image/lululemon/LW5DKHS_047780_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Light Gray Gold Logo - S,YJ-297,,S,"https://images.lululemon.com/is/image/lululemon/LW5DKHS_047780_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Light Gray Gold Logo - M,YJ-298,,M,"https://images.lululemon.com/is/image/lululemon/LW5DKHS_047780_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Light Gray Gold Logo - L,YJ-299,,L,"https://images.lululemon.com/is/image/lululemon/LW5DKHS_047780_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Light Gray Gold Logo - XL,YJ-300,,XL,"https://images.lululemon.com/is/image/lululemon/LW5DKHS_047780_1?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",TRUE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue Gold - XXS,YJ-355,,XXS,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue Gold - XS,YJ-356,,XS,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue Gold - S,YJ-357,,S,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue Gold - M,YJ-358,,M,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue Gold - L,YJ-359,,L,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Leggings,Yoga Leggins - Powder Blue Gold - XL,YJ-360,,XL,"https://images.lululemon.com/is/image/lululemon/LW5EOLS_033068_2?wid=1080&op_usm=0.5,2,10,0&fmt=webp&qlt=80,1&fit=constrain,0&op_sharpen=0&resMode=sharp2&iccEmbed=0&printRes=72",FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Heather Gray & Gold - XXS,YJ-235,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Heather Gray & Gold - XS,YJ-236,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Heather Gray & Gold - S,YJ-237,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Heather Gray & Gold - M,YJ-238,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Heather Gray & Gold - L,YJ-239,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Peony Pink & Gold - XXS,YJ-241,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Peony Pink & Gold - XS,YJ-242,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Peony Pink & Gold - S,YJ-243,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Peony Pink & Gold - M,YJ-244,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Peony Pink & Gold - L,YJ-245,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Black & Gold - XXS,YJ-247,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Black & Gold - XS,YJ-248,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Black & Gold - S,YJ-249,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Black & Gold - M,YJ-250,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Black & Gold - L,YJ-251,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Heather Gray - XXS,YJ-253,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Heather Gray - XS,YJ-254,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Heather Gray - S,YJ-255,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Heather Gray - M,YJ-256,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Heather Gray - L,YJ-257,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Peony Pink - XXS,YJ-259,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Peony Pink - XS,YJ-260,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Peony Pink - S,YJ-261,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Peony Pink - M,YJ-262,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Peony Pink - L,YJ-263,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Black - XXS,YJ-283,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Black - XS,YJ-284,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Black - S,YJ-285,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Black - M,YJ-286,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Hoodies,Hoodie - Black - L,YJ-287,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Black Silver - XXS,YJ-325,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Black Silver - XS,YJ-326,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Black Silver - S,YJ-327,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Black Silver - M,YJ-328,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Black Silver - L,YJ-329,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Chinese Red Silver - XXS,YJ-331,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Chinese Red Silver - XS,YJ-332,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Chinese Red Silver - S,YJ-333,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Chinese Red Silver - M,YJ-334,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Chinese Red Silver - L,YJ-335,,L,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Sakura Pink Silver - XXS,YJ-337,,XXS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Sakura Pink Silver - XS,YJ-338,,XS,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Sakura Pink Silver - S,YJ-339,,S,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Sakura Pink Silver - M,YJ-340,,M,,FALSE,FALSE,,,,,,,,,,10
Lululemon,Shorts,Five-Point Shorts - Sakura Pink Silver - L,YJ-341,,L,,FALSE,FALSE,,,,,,,,,,10
Alo Yoga,Sports Set,Sports Set (Skirt + Top) - White - S,,,S,https://drive.google.com/file/d/1SNUYJyklhMqQ0UyHDLzB5Ys4b6-up49p/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Sports Set,Sports Set (Skirt + Top) - White - M,,,M,https://drive.google.com/file/d/1SNUYJyklhMqQ0UyHDLzB5Ys4b6-up49p/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Sports Set,Sports Set (Skirt + Top) - White - L,,,L,https://drive.google.com/file/d/1SNUYJyklhMqQ0UyHDLzB5Ys4b6-up49p/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Sports Set,Sports Set (Leggings + Top) - Black - S,,,S,https://drive.google.com/file/d/1WmlFD6_OxDCSAbYI1LtfOdnLjztWC8Hp/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Sports Set,Sports Set (Leggings + Top) - Black - M,,,M,https://drive.google.com/file/d/1WmlFD6_OxDCSAbYI1LtfOdnLjztWC8Hp/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Sports Set,Sports Set (Leggings + Top) - Black - L,,,L,https://drive.google.com/file/d/1WmlFD6_OxDCSAbYI1LtfOdnLjztWC8Hp/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Sports Set,Airbrush Bootcut Onesie - Black - S,,,S,https://drive.google.com/file/d/19gqDubiS0d5LNZmE5enZ6rRwD_eWI26Q/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Sports Set,Airbrush Bootcut Onesie - Black - M,,,M,https://drive.google.com/file/d/19gqDubiS0d5LNZmE5enZ6rRwD_eWI26Q/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Sports Set,Airbrush Bootcut Onesie - Black - L,,,L,https://drive.google.com/file/d/19gqDubiS0d5LNZmE5enZ6rRwD_eWI26Q/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Sports Set,Airbrush Bootcut Onesie - Black - XL,,,XL,https://drive.google.com/file/d/19gqDubiS0d5LNZmE5enZ6rRwD_eWI26Q/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Sports Set,Airbrush Bootcut Onesie - Beige - S,,,S,https://drive.google.com/file/d/1I96NM7xtwQxMx_re6v4I2BnxrUD5Qdu-/view?usp=sharing,TRUE,FALSE,,,,,,,,,,
Alo Yoga,Sports Set,Airbrush Bootcut Onesie - Beige - M,,,M,https://drive.google.com/file/d/1I96NM7xtwQxMx_re6v4I2BnxrUD5Qdu-/view?usp=sharing,TRUE,FALSE,,,,,,,,,,
Alo Yoga,Sports Set,Airbrush Bootcut Onesie - Beige - L,,,L,https://drive.google.com/file/d/1I96NM7xtwQxMx_re6v4I2BnxrUD5Qdu-/view?usp=sharing,TRUE,FALSE,,,,,,,,,,
Alo Yoga,Sports Set,Airbrush Bootcut Onesie - Beige - XL,,,XL,https://drive.google.com/file/d/1I96NM7xtwQxMx_re6v4I2BnxrUD5Qdu-/view?usp=sharing,TRUE,FALSE,,,,,,,,,,
Alo Yoga,Hoodies,Fall Sports Hoodie - Black - S,,,S,https://drive.google.com/file/d/1W7e1WmEl2JmBb7LeoAFzM5FDUECALChL/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Hoodies,Fall Sports Hoodie - Black - M,,,M,https://drive.google.com/file/d/1W7e1WmEl2JmBb7LeoAFzM5FDUECALChL/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Hoodies,Fall Sports Hoodie - Black - L,,,L,https://drive.google.com/file/d/1W7e1WmEl2JmBb7LeoAFzM5FDUECALChL/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Hoodies,Fall Sports Hoodie - Black - XL,,,XL,https://drive.google.com/file/d/1W7e1WmEl2JmBb7LeoAFzM5FDUECALChL/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
Alo Yoga,Hoodies,Fall Sports Hoodie - Pink - S,,,S,https://drive.google.com/file/d/1Uc9kfA0NRuwoVuHFCtc8dBLYc8Yvyz5j/view?usp=sharing,TRUE,FALSE,,,,,,,,,,10
